,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,genre_n,publisher_n,platform_n
16029,16032,Katekyoo Hitman Reborn Nerae!? Ring x Bongole Returns,PS2,2008.0,Adventure,Marvelous Interactive,0.0,0.0,0.01,0.0,0.01,10,219,6
16030,16033,My Little Baby,DS,2008.0,Simulation,CDV Software Entertainment,0.0,0.01,0.0,0.0,0.01,7,358,3
16031,16034,Kono Aozora ni Yakusoku o: Tenohira no Rakuen,PSP,2009.0,Adventure,TGL,0.0,0.0,0.01,0.0,0.01,10,495,16
16032,16035,Shinobi Koutsutsu,PSP,2014.0,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,10,278,16
16033,16036,NiGHTS into dreams...,PS2,2008.0,Platform,Sega,0.0,0.0,0.01,0.0,0.01,1,8,6
16034,16037,WinBack 2: Project Poseidon,PS2,2006.0,Shooter,Tecmo Koei,0.01,0.01,0.0,0.0,0.01,6,48,6
16035,16038,Kaitou Rousseau,DS,2006.0,Action,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,8,25,3
16036,16039,Utawarerumono: Futari no Hakuoro,PS3,2016.0,Misc,Aqua Plus,0.0,0.0,0.01,0.0,0.01,5,315,5
16037,16040,WRC 5: FIA World Rally Championship,XOne,2015.0,Sports,Bigben Interactive,0.0,0.01,0.0,0.0,0.01,0,323,17
16038,16041,Totally Spies! Totally Party,PS2,2008.0,Misc,Ubisoft,0.01,0.01,0.0,0.0,0.01,5,5,6
16039,16042,GunParade Orchestra: Ao no Shou,PS2,2006.0,Adventure,Sony Computer Entertainment,0.0,0.0,0.01,0.0,0.01,10,3,6
16040,16043,Impossible Creatures,PC,2002.0,Strategy,Microsoft Game Studios,0.0,0.01,0.0,0.0,0.01,11,1,14
16041,16044,Puyo Pop Fever,GC,2004.0,Puzzle,Sega,0.01,0.0,0.0,0.0,0.01,4,8,18
16042,16045,Wizardry XTH: Unlimited Students,PS2,2006.0,Role-Playing,Michaelsoft,0.0,0.0,0.01,0.0,0.01,3,557,6
16043,16046,Raven's Cry,PS4,2015.0,Role-Playing,TopWare Interactive,0.0,0.01,0.0,0.0,0.01,3,434,10
16044,16047,Instant Brain,X360,2011.0,Adventure,Cave,0.0,0.0,0.01,0.0,0.01,10,357,4
16045,16048,Guitar Hero III: Legends of Rock,PC,2007.0,Misc,Aspyr,0.01,0.0,0.0,0.0,0.01,5,262,14
16046,16049,Blitzkrieg 2 Anthology,PC,2008.0,Strategy,Ascaron Entertainment GmbH,0.0,0.01,0.0,0.0,0.01,11,416,14
16047,16050,Rayman Raving Rabbids,PC,2006.0,Misc,Ubisoft,0.0,0.01,0.0,0.0,0.01,5,5,14
16048,16051,God Eater Off Shot:Shiou-hen Twin Pack & Animation Vol.5,PS4,2016.0,Misc,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,5,25,10
16049,16052,Abunai: Koi no Sousa Shitsu,PSP,2012.0,Action,Quinrose,0.0,0.0,0.01,0.0,0.01,8,492,16
16050,16053,Coronation Street: The Mystery of the Missing Hotpot Recipe,PC,2011.0,Adventure,Avanquest,0.0,0.01,0.0,0.0,0.01,10,190,14
16051,16054,Battle Worlds: Kronos,PC,2016.0,Strategy,Nordic Games,0.0,0.01,0.0,0.0,0.01,11,124,14
16052,16055,SoulLink Extension,PS2,2006.0,Adventure,Interchannel,0.0,0.0,0.01,0.0,0.01,10,465,6
16053,16056,Banjo-Kazooie,X360,2008.0,Platform,Microsoft Game Studios,0.0,0.01,0.0,0.0,0.01,1,1,4
16054,16057,Samurai Shodown Anthology (JP sales),PS2,2008.0,Fighting,Ignition Entertainment,0.0,0.0,0.01,0.0,0.01,9,150,6
16055,16058,Winning Post 7 Maximum 2008,PS2,2008.0,Sports,Tecmo Koei,0.0,0.0,0.01,0.0,0.01,0,48,6
16056,16059,Sangoku Koi Senki: Otome no Heihou!,PS2,2011.0,Adventure,Prototype,0.0,0.0,0.01,0.0,0.01,10,433,6
16057,16060,PDC World Championship Darts 2008,PSP,,Sports,Oxygen Interactive,0.01,0.0,0.0,0.0,0.01,0,59,16
16058,16061,WRC: FIA World Rally Championship,PC,,Racing,Black Bean Games,0.0,0.01,0.0,0.0,0.01,2,193,14
16059,16062,Alfa Romeo Racing Italiano,PS2,2005.0,Racing,Black Bean Games,0.01,0.01,0.0,0.0,0.01,2,193,6
16060,16063,"Pachi-Slot Teiou: Golgo 13 Las Vegas (JP sales, but wrong system)",PS2,2002.0,Misc,Media Entertainment,0.0,0.0,0.01,0.0,0.01,5,558,6
16061,16064,Digger Simulator,PC,2011.0,Simulation,Excalibur Publishing,0.0,0.01,0.0,0.0,0.01,7,311,14
16062,16065,Turbo: Super Stunt Squad,X360,2013.0,Sports,D3Publisher,0.0,0.01,0.0,0.0,0.01,0,58,4
16063,16066,Super Robot Taisen XO,X360,2006.0,Strategy,Banpresto,0.0,0.0,0.01,0.0,0.01,11,57,4
16064,16067,Kaitou Joker: Toki o Koeru Kaitou to Ushinawareta Houseki,3DS,2015.0,Action,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,8,25,9
16065,16068,Aquaman: Battle for Atlantis,XB,,Action,Unknown,0.01,0.0,0.0,0.0,0.01,8,53,13
16066,16069,Pachitte Chonmage Tatsujin 16: Pachinko Hissatsu Shigotojin III,PS2,2010.0,Misc,Hackberry,0.0,0.0,0.01,0.0,0.01,5,377,6
16067,16070,IL-2 Sturmovik,PC,2001.0,Simulation,Blue Byte,0.0,0.01,0.0,0.0,0.01,7,523,14
16068,16071,Mortal Kombat: Tournament Edition,GBA,2003.0,Fighting,Midway Games,0.01,0.0,0.0,0.0,0.01,9,39,8
16069,16072,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,XB,2005.0,Adventure,Activision,0.01,0.0,0.0,0.0,0.01,10,4,13
16070,16073,East India Company,PC,2009.0,Strategy,Paradox Interactive,0.01,0.0,0.0,0.0,0.01,11,316,14
16071,16074,World Poker Tour,GBA,2005.0,Misc,Take-Two Interactive,0.01,0.0,0.0,0.0,0.01,5,2,8
16072,16075,Sousaku Alice to Oujisama!,3DS,2015.0,Simulation,Happinet,0.0,0.0,0.01,0.0,0.01,7,405,9
16073,16076,Empire Deluxe,PC,1992.0,Strategy,New World Computing,0.01,0.0,0.0,0.0,0.01,11,559,14
16074,16077,Umihara Kawase Jun: Second Edition Kanzenban,DS,2009.0,Puzzle,Genterprise,0.0,0.0,0.01,0.0,0.01,4,560,3
16075,16078,Infinite Stratos 2: Love and Purge,PSV,2015.0,Action,5pb,0.0,0.0,0.01,0.0,0.01,8,356,22
16076,16079,Fab 5 Soccer,DS,2008.0,Sports,Destineer,0.01,0.0,0.0,0.0,0.01,0,153,3
16077,16080,Destiny Links,DS,2009.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,3,25,3
16078,16081,Best Of Tests,DS,2008.0,Puzzle,Conspiracy Entertainment,0.01,0.0,0.0,0.0,0.01,4,231,3
16079,16082,Egg Mania: Eggstreme Madness,XB,2002.0,Puzzle,Kemco,0.01,0.0,0.0,0.0,0.01,4,188,13
16080,16083,Virtua Tennis 3,PC,2007.0,Sports,Sega,0.0,0.01,0.0,0.0,0.01,0,8,14
16081,16084,Pro Angler Moves,PS3,2012.0,Sports,"Interworks Unlimited, Inc.",0.01,0.0,0.0,0.0,0.01,0,561,5
16082,16085,Sakura Sakura: Haru Urara,PSP,2010.0,Adventure,GN Software,0.0,0.0,0.01,0.0,0.01,10,509,16
16083,16086,Uta no * Prince-Sama: Sweet Serenade,PSP,2011.0,Adventure,Broccoli,0.0,0.0,0.01,0.0,0.01,10,308,16
16084,16087,The Legend of Heroes: Trails in the Sky Third Chapter,PS3,2013.0,Role-Playing,Falcom Corporation,0.0,0.0,0.01,0.0,0.01,3,253,5
16085,16088,Road Trip: Shifting Gears,GBA,2002.0,Racing,Zoo Digital Publishing,0.01,0.0,0.0,0.0,0.01,2,86,8
16086,16089,"Iza, Shutsujin! Koisen",PSP,2011.0,Adventure,Quinrose,0.0,0.0,0.01,0.0,0.01,10,492,16
16087,16090,Major Dream: Major Wii Nagero! Gyroball!!,Wii,2008.0,Sports,Takara Tomy,0.0,0.0,0.01,0.0,0.01,0,196,0
16088,16091,Hiiro no Kakera: Shin Tamayori Hime Denshou,PS2,2009.0,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,10,278,6
16089,16092,Datenshi no Amai Yuuwaku x Kaikan Phrase,DS,2010.0,Adventure,FuRyu,0.0,0.0,0.01,0.0,0.01,10,245,3
16090,16093,Honda ATV Fever,DS,2010.0,Racing,Storm City Games,0.01,0.0,0.0,0.0,0.01,2,215,3
16091,16094,Grooverider: Slot Car Thunder,XB,2003.0,Racing,Encore,0.01,0.0,0.0,0.0,0.01,2,496,13
16092,16095,Superstars V8 Racing,X360,2009.0,Racing,Black Bean Games,0.0,0.01,0.0,0.0,0.01,2,193,4
16093,16096,Grand Theft Auto III,PC,2002.0,Action,Take-Two Interactive,0.0,0.01,0.0,0.0,0.01,8,2,14
16094,16097,Bakumatsu Koihana: Shinsengumi DS,DS,2008.0,Adventure,D3Publisher,0.0,0.0,0.01,0.0,0.01,10,58,3
16095,16098,Resident Evil 5 HD,PS4,2016.0,Action,Capcom,0.01,0.0,0.0,0.0,0.01,8,12,10
16096,16099,Miyako: Awayuki no Utage,PSP,2012.0,Action,Idea Factory,0.0,0.0,0.01,0.0,0.01,8,278,16
16097,16100,Super PickUps,Wii,2009.0,Racing,XS Games,0.01,0.0,0.0,0.0,0.01,2,164,0
16098,16101,Ben 10 Omniverse 2,X360,2013.0,Action,Namco Bandai Games,0.0,0.01,0.0,0.0,0.01,8,25,4
16099,16102,Rewrite,PSV,2014.0,Adventure,Prototype,0.0,0.0,0.01,0.0,0.01,10,433,22
16100,16103,Konami Classics Vol. 2,X360,2009.0,Misc,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.01,5,14,4
16101,16104,Aeon Flux,XB,2005.0,Action,THQ,0.01,0.0,0.0,0.0,0.01,8,28,13
16102,16105,Tobidase! Kagaku-kun Chikyuu Daitanken! Nazo no Chinkai Seibutsu ni Idome!,DS,2011.0,Misc,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,5,25,3
16103,16106,Kana: Imouto,PSP,2010.0,Adventure,CyberFront,0.0,0.0,0.01,0.0,0.01,10,461,16
16104,16107,Barbie and Her Sisters Puppy Rescue,WiiU,2015.0,Action,Namco Bandai Games,0.0,0.01,0.0,0.0,0.01,8,25,19
16105,16108,Rock N' Roll Racing,SNES,1993.0,Racing,Interplay,0.0,0.0,0.01,0.0,0.01,2,117,7
16106,16109,Higurashi no Naku Koro ni Iki,PS3,2015.0,Action,Kaga Create,0.0,0.0,0.01,0.0,0.01,8,425,5
16107,16110,Marginal #4: Idol of Supernova,PSV,2014.0,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,10,278,22
16108,16111,Nodame Cantabile,PS2,2007.0,Misc,Banpresto,0.0,0.0,0.01,0.0,0.01,5,57,6
16109,16112,Paranormal Pursuit: The Gifted One,PC,2015.0,Action,Alawar Entertainment,0.0,0.01,0.0,0.0,0.01,8,460,14
16110,16113,DoDonPachi Saidaioujou,X360,2013.0,Shooter,Cave,0.0,0.0,0.01,0.0,0.01,6,357,4
16111,16114,Last Escort: Club Katze,PS2,2010.0,Adventure,D3Publisher,0.0,0.0,0.01,0.0,0.01,10,58,6
16112,16115,1/2 Summer +,PSP,2013.0,Adventure,Kaga Create,0.0,0.0,0.01,0.0,0.01,10,425,16
16113,16116,Winning Post 7 Maximum 2008,PS3,2008.0,Sports,Tecmo Koei,0.0,0.0,0.01,0.0,0.01,0,48,5
16114,16117,Psycho-Pass,XOne,2014.0,Adventure,5pb,0.0,0.0,0.01,0.0,0.01,10,356,17
16115,16118,Brain Exercise With Dr. Kawashima,PC,2009.0,Puzzle,Namco Bandai Games,0.0,0.01,0.0,0.0,0.01,4,25,14
16116,16119,Tears to Tiara: Kakan no Daichi Portable,PSP,2010.0,Adventure,Aqua Plus,0.0,0.0,0.01,0.0,0.01,10,315,16
16117,16120,Games Around the World,DS,2010.0,Misc,Zoo Games,0.01,0.0,0.0,0.0,0.01,5,74,3
16118,16121,Football Manager 2005,PC,2004.0,Sports,Sega,0.0,0.01,0.0,0.0,0.01,0,8,14
16119,16122,Hitotsu Tobashi Renai V,PSV,2015.0,Adventure,Kaga Create,0.0,0.0,0.01,0.0,0.01,10,425,22
16120,16123,Ninja Gaiden Sigma 2,PSV,2013.0,Action,Tecmo Koei,0.0,0.0,0.01,0.0,0.01,8,48,22
16121,16124,Turbo Trainz,Wii,2012.0,Racing,Mastertronic,0.0,0.01,0.0,0.0,0.01,2,84,0
16122,16125,Theatre Of War,PC,2007.0,Strategy,Kalypso Media,0.0,0.01,0.0,0.0,0.01,11,199,14
16123,16126,Nintendogs and Cats Golden Retriever and New Friends,3DS,2011.0,Action,Nintendo,0.0,0.01,0.0,0.0,0.01,8,0,9
16124,16127,Young Justice: Legacy,X360,2013.0,Action,Namco Bandai Games,0.0,0.01,0.0,0.0,0.01,8,25,4
16125,16128,Tantei Jinguuji Saburo DS: Fuserareta Shinjitsu,DS,2009.0,Adventure,Arc System Works,0.0,0.0,0.01,0.0,0.01,10,223,3
16126,16129,Monster Rancher Advance 2,GBA,2002.0,Simulation,Tecmo Koei,0.01,0.0,0.0,0.0,0.01,7,48,8
16127,16130,Madden NFL 13,PS3,2012.0,Sports,Electronic Arts,0.0,0.01,0.0,0.0,0.01,0,7,5
16128,16131,Voodoo Chronicles: First Sign,PC,2011.0,Adventure,ValuSoft,0.01,0.0,0.0,0.0,0.01,10,247,14
16129,16132,Umineko no Naku Koro ni Portable 1,PSP,2011.0,Adventure,Alchemist,0.0,0.0,0.01,0.0,0.01,10,81,16
16130,16133,Dr. Slump & Arale-Chan,DS,2008.0,Adventure,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,10,25,3
16131,16134,Geten no Hana: Yume Akari,PSP,2014.0,Misc,Tecmo Koei,0.0,0.0,0.01,0.0,0.01,5,48,16
16132,16135,Festa!! Hyper Girls Party,PS2,2006.0,Adventure,KID,0.0,0.0,0.01,0.0,0.01,10,491,6
16133,16136,Collar x Malice,PSV,2016.0,Action,Idea Factory,0.0,0.0,0.01,0.0,0.01,8,278,22
16134,16137,Kikiite Hajimaru: Eigo Kaiwa Training - KikiTore,DS,2008.0,Misc,Benesse,0.0,0.0,0.01,0.0,0.01,5,364,3
16135,16138,Vanark,PS,1999.0,Shooter,Jaleco,0.01,0.01,0.0,0.0,0.01,6,162,12
16136,16139,Dragon's Dogma Online: Season 2,PS4,2016.0,Action,Capcom,0.0,0.0,0.01,0.0,0.01,8,12,10
16137,16140,Game Book DS: Sword World 2.0,DS,2009.0,Role-Playing,Broccoli,0.0,0.0,0.01,0.0,0.01,3,308,3
16138,16141,WTA Tour Tennis,XB,2002.0,Sports,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.01,0,14,13
16139,16142,Norn + Nonette: Last Era,PSV,2015.0,Action,Idea Factory,0.0,0.0,0.01,0.0,0.01,8,278,22
16140,16143,BlazBlue: Calamity Trigger,PC,2010.0,Fighting,PQube,0.0,0.01,0.0,0.0,0.01,9,147,14
16141,16144,Furious Karting,XB,2003.0,Racing,Atari,0.01,0.0,0.0,0.0,0.01,2,10,13
16142,16145,WSC REAL 09: World Snooker Championship,PS3,2009.0,Sports,Deep Silver,0.0,0.01,0.0,0.0,0.01,0,41,5
16143,16146,Harry Potter and the Chamber of Secrets,PC,2002.0,Action,Electronic Arts,0.0,0.01,0.0,0.0,0.01,8,7,14
16144,16147,Pet Shop Monogatari DS 2,DS,2010.0,Simulation,Taito,0.0,0.0,0.01,0.0,0.01,7,93,3
16145,16148,Mystery Legends: Beauty and the Beast,PC,2012.0,Puzzle,Focus Multimedia,0.0,0.01,0.0,0.0,0.01,4,535,14
16146,16149,Fuuraiki 3,PSV,2015.0,Action,Unknown,0.0,0.0,0.01,0.0,0.01,8,53,22
16147,16150,Chokkan! Asonde Relaxuma,DS,2008.0,Action,Rocket Company,0.0,0.0,0.01,0.0,0.01,8,137,3
16148,16151,Hot Wheels: Stunt Track Challenge / World Race,GBA,2006.0,Racing,"Destination Software, Inc",0.01,0.0,0.0,0.0,0.01,2,203,8
16149,16152,Minna no Conveni,DS,2010.0,Simulation,Taito,0.0,0.0,0.01,0.0,0.01,7,93,3
16150,16153,Accel World: Kasoku no Chouten,PSP,2013.0,Adventure,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,10,25,16
16151,16154,SoulCalibur Legends (JP sales),Wii,2007.0,Action,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,8,25,0
16152,16155,Izumo 2,PS2,2006.0,Adventure,GN Software,0.0,0.0,0.01,0.0,0.01,10,509,6
16153,16156,Entaku no Seito: Students of Round,X360,2011.0,Role-Playing,ChunSoft,0.0,0.0,0.01,0.0,0.01,3,119,4
16154,16157,Bratz: Forever Diamondz,PS2,2006.0,Adventure,THQ,0.01,0.01,0.0,0.0,0.01,10,28,6
16155,16158,Isshoni Gohan. Portable,PSP,2013.0,Adventure,Boost On,0.0,0.0,0.01,0.0,0.01,10,562,16
16156,16159,PC Engine Best Collention: Ginga Ojousama Densetsu Collection,PSP,2008.0,Adventure,Hudson Soft,0.0,0.0,0.01,0.0,0.01,10,68,16
16157,16160,King of Fighters 2002: Unlimited Match Tougeki Ver.,PS2,2010.0,Fighting,SNK Playmore,0.0,0.0,0.01,0.0,0.01,9,225,6
16158,16161,Monkey Madness: Island Escape,DS,2010.0,Action,Storm City Games,0.01,0.0,0.0,0.0,0.01,8,215,3
16159,16162,Malice,XB,2004.0,Platform,Evolved Games,0.01,0.0,0.0,0.0,0.01,1,373,13
16160,16163,Raven Squad: Operation Hidden Dagger,PC,2009.0,Shooter,Evolved Games,0.01,0.0,0.0,0.0,0.01,6,373,14
16161,16164,htoL#NiQ: The Firefly Diary,PSV,2014.0,Platform,Nippon Ichi Software,0.0,0.0,0.01,0.0,0.01,1,131,22
16162,16165,Tiger Woods PGA Tour 2005,PC,2004.0,Sports,Electronic Arts,0.0,0.01,0.0,0.0,0.01,0,7,14
16163,16166,Deus Ex,PC,2000.0,Role-Playing,Eidos Interactive,0.0,0.01,0.0,0.0,0.01,3,21,14
16164,16167,Rosario to Vampire: Tanabata no Miss Youkai Gakuen,DS,2008.0,Adventure,Capcom,0.0,0.0,0.01,0.0,0.01,10,12,3
16165,16168,Ouka Sengoku Portable,PSP,2012.0,Adventure,Alchemist,0.0,0.0,0.01,0.0,0.01,10,81,16
16166,16169,Smiley World: Island Challenge,DS,2009.0,Puzzle,Zoo Digital Publishing,0.01,0.0,0.0,0.0,0.01,4,86,3
16167,16170,Order Up!!,3DS,2011.0,Action,Funbox Media,0.0,0.01,0.0,0.0,0.01,8,136,9
16168,16171,Wallace & Gromit: Curse of the Were-Rabbit,XB,2005.0,Adventure,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.01,10,14,13
16169,16172,Hanayamata: Yosakoi Live,PSV,2014.0,Adventure,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,10,25,22
16170,16173,Shepherd's Crossing,PSP,2009.0,Simulation,Success,0.0,0.0,0.01,0.0,0.01,7,90,16
16171,16174,Dark Parables: The Exiled Prince,PC,2011.0,Puzzle,Unknown,0.0,0.01,0.0,0.0,0.01,4,53,14
16172,16175,Military History: Commander - Europe at War,DS,2009.0,Strategy,Slitherine Software,0.0,0.01,0.0,0.0,0.01,11,325,3
16173,16176,Tactics Layer: Ritina Guard Senki,DS,2009.0,Strategy,D3Publisher,0.0,0.0,0.01,0.0,0.01,11,58,3
16174,16177,We Sing 80s,Wii,2012.0,Misc,Nordic Games,0.0,0.01,0.0,0.0,0.01,5,124,0
16175,16178,Republique,PS4,2016.0,Action,Nippon Ichi Software,0.0,0.01,0.01,0.0,0.01,8,131,10
16176,16179,San-X Character Channel: All-Star Daishuugou!,DS,2008.0,Action,MTO,0.0,0.0,0.01,0.0,0.01,8,332,3
16177,16180,Rail Simulator,PC,2007.0,Simulation,Electronic Arts,0.0,0.01,0.0,0.0,0.01,7,7,14
16178,16181,Putty Squad,PS3,2013.0,Platform,System 3,0.0,0.01,0.0,0.0,0.01,1,300,5
16179,16182,Sega Golf Club: Miyazato San Kyoudai Naizou,PS3,2006.0,Sports,Sega,0.0,0.0,0.01,0.0,0.01,0,8,5
16180,16183,Rozen Maiden: Gebetgarten,PS2,2007.0,Fighting,Taito,0.0,0.0,0.01,0.0,0.01,9,93,6
16181,16184,Resistance Dual Pack,PS3,2011.0,Shooter,Sony Computer Entertainment,0.0,0.01,0.0,0.0,0.01,6,3,5
16182,16185,Princess Arthur,PSP,2013.0,Misc,Idea Factory,0.0,0.0,0.01,0.0,0.01,5,278,16
16183,16186,Sakura-Sou no Pet na Kanojo,PSP,2013.0,Adventure,Kadokawa Games,0.0,0.0,0.01,0.0,0.01,10,277,16
16184,16187,Fatal Fury: Battle Archives Volume 2 (JP sales),PS2,2007.0,Fighting,SNK Playmore,0.0,0.0,0.01,0.0,0.01,9,225,6
16185,16188,Tantei Jinguuji Saburo: Hai to Diamond,PSP,2009.0,Adventure,Arc System Works,0.0,0.0,0.01,0.0,0.01,10,223,16
16186,16189,BattleForge,PC,2009.0,Strategy,Electronic Arts,0.0,0.01,0.0,0.0,0.01,11,7,14
16187,16190,Jewel Quest II,PC,2007.0,Puzzle,Avanquest,0.0,0.01,0.0,0.0,0.01,4,190,14
16188,16191,Toro to Morimori,PS3,2009.0,Misc,Sony Computer Entertainment,0.0,0.0,0.01,0.0,0.01,5,3,5
16189,16192,Sonic & All-Stars Racing Transformed,PC,2013.0,Racing,Sega,0.0,0.01,0.0,0.0,0.01,2,8,14
16190,16193,Satisfashion,Wii,2010.0,Misc,Destineer,0.01,0.0,0.0,0.0,0.01,5,153,0
16191,16194,Homeworld Remastered Collection,PC,,Strategy,,0.0,0.01,0.0,0.0,0.01,11,33,14
16192,16195,Metal Slug Anthology,PS2,2007.0,Shooter,Ignition Entertainment,0.0,0.0,0.01,0.0,0.01,6,150,6
16193,16196,K-1 Grand Prix,PS,1999.0,Fighting,Jaleco,0.01,0.01,0.0,0.0,0.01,9,162,12
16194,16197,Shorts,DS,,Platform,Unknown,0.01,0.0,0.0,0.0,0.01,1,53,3
16195,16198,Legoland,PC,1999.0,Action,LEGO Media,0.0,0.01,0.0,0.0,0.01,8,132,14
16196,16199,Rave Master: Special Attack Force!,GBA,2002.0,Fighting,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.01,9,14,8
16197,16200,Simple 2000 Series Vol. 120: The Saigo no Nippon Tsuwamono,PS2,2007.0,Strategy,D3Publisher,0.0,0.0,0.01,0.0,0.01,11,58,6
16198,16201,AKB1/48: Idol to Guam de Koishitara...,X360,,Misc,,0.0,0.0,0.01,0.0,0.01,5,33,4
16199,16202,Casper,GBA,2002.0,Adventure,Microids,0.01,0.0,0.0,0.0,0.01,10,359,8
16200,16203,Hyakka Yakou,PSV,2015.0,Action,Unknown,0.0,0.0,0.01,0.0,0.01,8,53,22
16201,16204,Adventure Time: The Secret of the Nameless,X360,2014.0,Adventure,Little Orbit,0.01,0.0,0.0,0.0,0.01,10,230,4
16202,16205,Hakuoki: Reimeiroku DS,DS,2012.0,Action,Idea Factory,0.0,0.0,0.01,0.0,0.01,8,278,3
16203,16206,Shin Hayarigami 2,PSV,2016.0,Adventure,Nippon Ichi Software,0.0,0.0,0.01,0.0,0.01,10,131,22
16204,16207,Ro-Kyu-Bu! Secret Photo Op,PSV,2014.0,Adventure,Kadokawa Games,0.0,0.0,0.01,0.0,0.01,10,277,22
16205,16208,Caladrius,X360,2013.0,Shooter,Moss,0.0,0.0,0.01,0.0,0.01,6,339,4
16206,16209,Who Wants to be a Millionaire: 2nd Edition,DS,2008.0,Misc,Ubisoft,0.0,0.01,0.0,0.0,0.01,5,5,3
16207,16210,Duel Love: Koisuru Otome wa Shouri no Megami,DS,2008.0,Adventure,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,10,25,3
16208,16211,Super Robot Monkey Team: Game Boy Advance Video Volume 1,GBA,2005.0,Misc,,0.01,0.0,0.0,0.0,0.01,5,33,8
16209,16212,Freekstyle,GBA,2003.0,Racing,Zoo Digital Publishing,0.01,0.0,0.0,0.0,0.01,2,86,8
16210,16213,Groovin' Blocks,Wii,2009.0,Puzzle,Zoo Games,0.01,0.0,0.0,0.0,0.01,4,74,0
16211,16214,Tomoyo After: It's a Wonderful Life CS Edition,PS2,2007.0,Adventure,Prototype,0.0,0.0,0.01,0.0,0.01,10,433,6
16212,16215,Gardening Guide: How to get Green Fingers,DS,2009.0,Misc,Mindscape,0.0,0.01,0.0,0.0,0.01,5,51,3
16213,16216,Aa Megami-samaa,PS2,2007.0,Adventure,Marvelous Interactive,0.0,0.0,0.01,0.0,0.01,10,219,6
16214,16217,Bunmei Kaika: Aoiza Ibunroku Saien,PSP,2012.0,Action,FuRyu,0.0,0.0,0.01,0.0,0.01,8,245,16
16215,16218,Tsukigime Ranko's Longest Day,PS3,2014.0,Action,Namco Bandai Games,0.0,0.01,0.0,0.0,0.01,8,25,5
16216,16219,Bakumatsu Rock,PSP,2014.0,Action,Marvelous Entertainment,0.0,0.0,0.01,0.0,0.01,8,104,16
16217,16220,Far East of Eden II: Manji Maru,DS,2006.0,Role-Playing,Hudson Soft,0.0,0.0,0.01,0.0,0.01,3,68,3
16218,16221,Family Jockey,Wii,2008.0,Sports,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,0,25,0
16219,16222,Thunder Alley,GBA,2004.0,Racing,XS Games,0.01,0.0,0.0,0.0,0.01,2,164,8
16220,16223,Dynasty Warriors: Eiketsuden,PS4,2016.0,Action,Tecmo Koei,0.0,0.0,0.01,0.0,0.01,8,48,10
16221,16224,Spider-Man: Friend or Foe,PC,2007.0,Action,Activision,0.01,0.0,0.0,0.0,0.01,8,4,14
16222,16225,Carmageddon: Max Damage,XOne,2016.0,Action,Stainless Games,0.01,0.01,0.0,0.0,0.01,8,563,17
16223,16226,Nyaruko-San: Nafushigatai Game no You na Mono,PSV,2013.0,Adventure,5pb,0.0,0.0,0.01,0.0,0.01,10,356,22
16224,16227,New Interpretation Stranger of Sword City,PSV,2016.0,Role-Playing,Experience Inc.,0.0,0.0,0.01,0.0,0.01,3,467,22
16225,16228,Soshite Kono Uchuu ni Kirameku Kimi no Shi XXX,PS2,2007.0,Adventure,Datam Polystar,0.0,0.0,0.01,0.0,0.01,10,542,6
16226,16229,Victory Spike,PS,1996.0,Sports,Imagineer,0.0,0.0,0.01,0.0,0.01,0,156,12
16227,16230,Sengoku Basara 2 Heroes,Wii,2007.0,Action,Capcom,0.0,0.0,0.01,0.0,0.01,8,12,0
16228,16231,Double Sequence: The Q-Virus Invasion,DS,2008.0,Puzzle,Zoo Digital Publishing,0.01,0.0,0.0,0.0,0.01,4,86,3
16229,16232,Brothers in Arms: Furious 4,X360,,Shooter,,0.01,0.0,0.0,0.0,0.01,6,33,4
16230,16233,Hi Hi Puffy AmiYumi: The Genie & the Amp,DS,2006.0,Action,D3Publisher,0.01,0.0,0.0,0.0,0.01,8,58,3
16231,16234,Densetsu no Yuusha no Densetsu: Legendary Saga,PSP,2010.0,Role-Playing,Kadokawa Shoten,0.0,0.0,0.01,0.0,0.01,3,152,16
16232,16235,Zero no Tsukaima: Maigo no Period to Ikusen no Symphony,PS2,2008.0,Adventure,Marvelous Interactive,0.0,0.0,0.01,0.0,0.01,10,219,6
